"playerID","yearID","teamID","lgID","G","AB","R","H","2B","3B","HR","RBI","SB","SBp","BB","SO","IBB","HBP","GIDP","SH","SF","OBP","SLG","BA","Kp","BBp","RBIp","GIDPp","Rp","SBr"
"cordewi01",1998,"CHA","AL",96,341,58,91,18,2,13,49,2,0.6667,22,66,0,3,7,1,4,0.31351351351351353,0.4457,0.2669,0.1778975741239892,0.05929919137466307,0.1437,0.020527859237536656,0.1701,0.019417475728155338
"cordoma01",1998,"MIN","AL",119,438,52,111,20,2,10,69,3,0.3333,50,103,3,5,14,0,6,0.33266533066132264,0.3767,0.2534,0.20641282565130262,0.10020040080160321,0.1575,0.0319634703196347,0.1187,0.018867924528301886
"counscr01",1998,"FLO","NL",107,335,43,84,19,5,4,40,3,1.0000,51,47,7,4,5,8,1,0.3554987212276215,0.3731,0.2507,0.11779448621553884,0.12781954887218044,0.1194,0.014925373134328358,0.1284,0.02112676056338028
"cruzde01",1998,"DET","AL",135,454,52,118,22,3,5,45,3,0.4286,13,55,0,3,11,5,2,0.2838983050847458,0.3546,0.2599,0.11530398322851153,0.027253668763102725,0.0991,0.024229074889867842,0.1145,0.023255813953488372
"cruzjo02",1998,"TOR","AL",105,352,55,89,14,3,11,42,11,0.7333,57,99,2,0,0,0,4,0.35351089588377727,0.4034,0.2528,0.2397094430992736,0.13801452784503632,0.1193,0,0.1563,0.08029197080291971
"curtich01",1998,"NYA","AL",151,456,79,111,21,1,10,56,21,0.8077,75,80,3,7,11,1,6,0.3547794117647059,0.3596,0.2434,0.14678899082568808,0.13761467889908258,0.1228,0.02412280701754386,0.1732,0.11290322580645161
"damonjo01",1998,"KCA","AL",161,642,104,178,30,10,18,66,26,0.6842,58,84,4,4,4,3,3,0.33946251768033947,0.4393,0.2773,0.11830985915492957,0.08169014084507042,0.1028,0.006230529595015576,0.1620,0.11504424778761062
"daviser01",1998,"BAL","AL",131,452,81,148,29,1,28,89,7,0.5385,44,108,0,5,13,0,7,0.38779527559055116,0.5819,0.3274,0.2125984251968504,0.08661417322834646,0.1969,0.028761061946902654,0.1792,0.04142011834319527
"davisru01",1998,"SEA","AL",141,502,68,130,30,1,20,82,4,0.5714,34,134,1,3,10,2,9,0.30474452554744524,0.4422,0.2590,0.24363636363636362,0.06181818181818182,0.1633,0.0199203187250996,0.1355,0.02702702702702703
"delgaca01",1998,"TOR","AL",142,530,94,155,43,1,38,115,3,1.0000,73,139,13,11,8,0,6,0.38548387096774195,0.5925,0.2925,0.22419354838709676,0.11774193548387096,0.2170,0.01509433962264151,0.1774,0.014018691588785047
"delluda01",1998,"ARI","NL",124,416,43,108,19,12,5,51,3,0.3750,33,103,2,3,6,0,1,0.31788079470198677,0.3990,0.2596,0.22737306843267108,0.0728476821192053,0.1226,0.014423076923076924,0.1034,0.02127659574468085
"deshide01",1998,"SLN","NL",117,420,74,122,21,8,7,44,26,0.7222,56,61,2,0,6,4,4,0.37083333333333335,0.4286,0.2905,0.12603305785123967,0.11570247933884298,0.1048,0.014285714285714285,0.1762,0.15028901734104047
"difelmi01",1998,"TBA","AL",84,248,17,57,12,3,3,23,0,NULL,15,56,0,1,12,3,2,0.2744360902255639,0.3387,0.2298,0.20817843866171004,0.055762081784386616,0.0927,0.04838709677419355,0.0685,0
"disarga01",1998,"ANA","AL",157,551,73,158,39,3,3,56,11,0.6111,21,51,0,8,11,12,3,0.32075471698113206,0.3848,0.2868,0.08571428571428572,0.03529411764705882,0.1016,0.019963702359346643,0.1325,0.059782608695652176
"duceyro01",1998,"SEA","AL",97,217,30,52,18,2,5,23,4,0.5714,23,61,2,9,4,0,1,0.336,0.4101,0.2396,0.244,0.092,0.1060,0.018433179723502304,0.1382,0.04938271604938271
"dunwoto01",1998,"FLO","NL",116,434,53,109,27,7,5,28,5,0.8333,21,113,0,4,6,3,0,0.29193899782135074,0.3802,0.2512,0.24458874458874458,0.045454545454545456,0.0645,0.013824884792626729,0.1221,0.03875968992248062
"durhara01",1998,"CHA","AL",158,635,126,181,35,8,19,67,36,0.8000,73,105,3,6,5,6,3,0.36262203626220363,0.4551,0.2850,0.14522821576763487,0.10096818810511757,0.1055,0.007874015748031496,0.1984,0.14754098360655737
"easleda01",1998,"DET","AL",153,594,84,161,38,2,27,100,15,0.7500,39,112,2,16,8,0,2,0.3317972350230415,0.4781,0.2710,0.17204301075268819,0.059907834101382486,0.1684,0.013468013468013467,0.1414,0.07853403141361257
"edmonji01",1998,"ANA","AL",154,599,115,184,42,1,25,91,7,0.5833,57,114,7,1,16,1,1,0.3677811550151976,0.5058,0.3072,0.17298937784522003,0.08649468892261002,0.1519,0.02671118530884808,0.1920,0.03125
"elsteke01",1998,"TEX","AL",84,297,33,69,10,1,8,37,0,0.0000,33,66,0,2,7,2,2,0.31137724550898205,0.3535,0.2323,0.19642857142857142,0.09821428571428571,0.1246,0.02356902356902357,0.1111,0
"erstada01",1998,"ANA","AL",133,537,84,159,39,3,19,82,20,0.7692,43,77,7,6,2,1,3,0.3531409168081494,0.4860,0.2961,0.13050847457627118,0.07288135593220339,0.1527,0.0037243947858473,0.1564,0.10204081632653061
"evereca01",1998,"HOU","NL",133,467,72,138,34,4,15,76,14,0.5385,44,102,2,3,11,3,2,0.35852713178294576,0.4818,0.2955,0.19653179190751446,0.08477842003853564,0.1627,0.023554603854389723,0.1542,0.08139534883720931
"fernato01",1998,"TOR","AL",138,486,71,156,36,2,9,72,13,0.6190,45,53,5,11,11,3,6,0.38686131386861317,0.4588,0.3210,0.09618874773139746,0.08166969147005444,0.1481,0.02263374485596708,0.1461,0.0625
"fieldce01",1998,"ANA","AL",103,381,48,92,16,1,17,68,0,0.0000,52,98,1,3,17,0,3,0.3348519362186788,0.4226,0.2415,0.22323462414578588,0.11845102505694761,0.1785,0.04461942257217848,0.1260,0
"finlest01",1998,"SDN","NL",159,619,92,154,40,6,14,67,12,0.8000,45,103,0,3,9,3,4,0.30104321907600595,0.4006,0.2488,0.15281899109792285,0.06676557863501484,0.1082,0.014539579967689823,0.1486,0.06382978723404255
"flahejo01",1998,"TBA","AL",91,304,21,63,11,0,3,24,0,0.0000,22,46,0,1,9,4,3,0.2606060606060606,0.2730,0.2072,0.1377245508982036,0.0658682634730539,0.0789,0.029605263157894735,0.0691,0
"fletcda01",1998,"TOR","AL",124,407,37,115,23,1,9,52,0,NULL,25,39,7,6,19,1,7,0.32808988764044944,0.4103,0.2826,0.08744394618834081,0.05605381165919283,0.1278,0.04668304668304668,0.0909,0
"floydcl01",1998,"FLO","NL",153,588,85,166,45,3,22,90,27,0.6585,47,112,7,3,10,0,3,0.3369734789391576,0.4813,0.2823,0.1747269890795632,0.07332293291731669,0.1531,0.017006802721088437,0.1446,0.13432835820895522
"foxan01",1998,"ARI","NL",139,502,67,139,21,6,9,44,14,0.6667,43,97,0,18,2,0,1,0.3546099290780142,0.3964,0.2769,0.17198581560283688,0.07624113475177305,0.0876,0.00398406374501992,0.1335,0.07329842931937172
"francma01",1998,"NYN","NL",103,161,20,44,7,2,1,13,0,0.0000,23,26,6,1,8,1,1,0.3655913978494624,0.3602,0.2733,0.13903743315508021,0.12299465240641712,0.0807,0.049689440993788817,0.1242,0
"frymatr01",1998,"CLE","AL",146,557,74,160,33,2,28,96,10,0.5556,44,125,0,3,12,0,4,0.3404605263157895,0.5045,0.2873,0.20559210526315788,0.07236842105263158,0.1724,0.02154398563734291,0.1329,0.055865921787709494
"fullmbr01",1998,"MON","NL",140,505,58,138,44,2,13,73,6,0.5000,39,70,4,2,12,0,1,0.3272394881170018,0.4455,0.2733,0.12797074954296161,0.0712979890310786,0.1446,0.023762376237623763,0.1149,0.03529411764705882
"gaettga01",1998,"SLN","NL",91,306,39,81,23,1,11,43,1,0.5000,31,39,1,5,10,0,3,0.3391304347826087,0.4542,0.2647,0.11304347826086956,0.08985507246376812,0.1405,0.032679738562091505,0.1275,0.009345794392523364
"galaran01",1998,"ATL","NL",153,555,103,169,27,1,44,121,7,0.5385,63,146,11,25,8,0,5,0.3966049382716049,0.5946,0.3045,0.22530864197530864,0.09722222222222222,0.2180,0.014414414414414415,0.1856,0.03125
"gantro01",1998,"SLN","NL",121,383,60,92,17,1,26,67,8,1.0000,51,92,2,2,6,0,2,0.3310502283105023,0.4935,0.2402,0.2100456621004566,0.11643835616438356,0.1749,0.015665796344647518,0.1567,0.06611570247933884
"garcika01",1998,"ARI","NL",113,333,39,74,10,8,9,43,5,0.5556,18,78,1,0,6,0,3,0.2598870056497175,0.3814,0.2222,0.22033898305084745,0.05084745762711865,0.1291,0.018018018018018018,0.1171,0.05952380952380952
"garcino01",1998,"BOS","AL",143,604,111,195,37,8,35,122,12,0.6667,33,62,1,8,20,0,7,0.3619631901840491,0.5844,0.3228,0.0950920245398773,0.05061349693251534,0.2020,0.033112582781456956,0.1838,0.0594059405940594
"gatesbr01",1998,"MIN","AL",107,333,31,83,15,0,3,42,3,0.5000,36,46,0,2,6,3,3,0.3235294117647059,0.3213,0.2492,0.1220159151193634,0.09549071618037135,0.1261,0.018018018018018018,0.0931,0.025423728813559324
"giambja01",1998,"OAK","AL",153,562,92,166,28,0,27,110,2,0.5000,81,102,7,5,16,0,9,0.3835616438356164,0.4893,0.2954,0.1552511415525114,0.1232876712328767,0.1957,0.028469750889679714,0.1637,0.008620689655172414
"gilesbr02",1998,"CLE","AL",112,350,56,94,19,0,16,66,10,0.6667,73,75,8,3,7,1,3,0.3962703962703963,0.4600,0.2686,0.1744186046511628,0.1697674418604651,0.1886,0.02,0.1600,0.06172839506172839
"gilkebe01",1998,"NYN","NL",82,264,33,60,15,0,4,28,5,0.8333,32,66,1,4,6,2,3,0.31683168316831684,0.3295,0.2273,0.21639344262295082,0.10491803278688525,0.1061,0.022727272727272728,0.1250,0.053763440860215055
"giovaed01",1998,"SDN","NL",92,139,19,32,3,3,1,9,1,0.3333,22,22,0,0,2,5,0,0.33540372670807456,0.3165,0.2302,0.13253012048192772,0.13253012048192772,0.0647,0.014388489208633094,0.1367,0.018867924528301886
"glanvdo01",1998,"PHI","NL",158,678,106,189,28,7,8,49,23,0.7931,42,89,1,6,7,5,4,0.32465753424657534,0.3761,0.2788,0.12108843537414966,0.05714285714285714,0.0723,0.01032448377581121,0.1563,0.1
"gomezch02",1998,"SDN","NL",145,449,55,120,32,3,4,39,1,0.2500,51,87,7,5,11,7,3,0.3464566929133858,0.3786,0.2673,0.16893203883495145,0.09902912621359224,0.0869,0.024498886414253896,0.1225,0.00558659217877095
"gonzaal01",1998,"TOR","AL",158,568,70,136,28,1,13,51,21,0.7778,28,121,1,6,13,13,3,0.2809917355371901,0.3609,0.2394,0.19579288025889968,0.045307443365695796,0.0898,0.022887323943661973,0.1232,0.13291139240506328
"gonzaju03",1998,"TEX","AL",154,606,110,193,50,2,45,157,2,0.6667,46,126,9,6,20,0,11,0.3662182361733931,0.6304,0.3185,0.18834080717488788,0.0687593423019432,0.2591,0.033003300330033,0.1815,0.009569377990430622
"gonzalu01",1998,"DET","AL",154,547,84,146,35,5,23,71,12,0.6316,57,62,7,8,9,0,8,0.3403225806451613,0.4753,0.2669,0.1,0.09193548387096774,0.1298,0.016453382084095063,0.1536,0.06153846153846154
"goodwcu01",1998,"COL","NL",119,159,27,39,7,0,1,6,5,0.8333,16,40,0,0,3,10,1,0.3125,0.3082,0.2453,0.21505376344086022,0.08602150537634409,0.0377,0.018867924528301886,0.1698,0.09259259259259259
"goodwto01",1998,"TEX","AL",154,520,102,151,13,3,2,33,38,0.6552,73,90,0,2,2,10,3,0.3779264214046823,0.3385,0.2904,0.14802631578947367,0.12006578947368421,0.0635,0.0038461538461538464,0.1962,0.16964285714285715
"gracema01",1998,"CHN","NL",158,595,92,184,39,3,17,89,4,0.3636,93,56,9,3,17,0,7,0.40114613180515757,0.4706,0.3092,0.08022922636103152,0.1332378223495702,0.1496,0.02857142857142857,0.1546,0.014705882352941176
"graffto01",1998,"ATL","NL",105,289,32,61,14,1,5,22,1,0.2000,24,68,0,2,7,1,1,0.27531645569620256,0.3183,0.2111,0.21451104100946372,0.07570977917981073,0.0761,0.02422145328719723,0.1107,0.012195121951219513
"grebecr01",1998,"TOR","AL",102,301,33,77,17,2,2,27,2,0.5000,29,42,0,4,8,8,2,0.3273809523809524,0.3455,0.2558,0.12209302325581395,0.08430232558139535,0.0897,0.026578073089700997,0.1096,0.018518518518518517
"greensh01",1998,"TOR","AL",158,630,106,175,33,4,35,100,35,0.7447,50,142,2,5,6,1,3,0.33430232558139533,0.5095,0.2778,0.20609579100145137,0.07256894049346879,0.1587,0.009523809523809525,0.1683,0.17766497461928935
"greenwi01",1998,"CIN","NL",111,356,57,96,18,1,14,49,6,0.6667,56,80,2,3,7,0,2,0.37170263788968827,0.4438,0.2697,0.19184652278177458,0.1342925659472422,0.1376,0.019662921348314606,0.1601,0.04195804195804196
"greerru01",1998,"TEX","AL",155,598,107,183,31,5,16,108,2,0.3333,80,93,1,4,18,0,9,0.38639652677279307,0.4548,0.3060,0.1345875542691751,0.11577424023154848,0.1806,0.030100334448160536,0.1789,0.007936507936507936
"grievbe01",1998,"OAK","AL",155,583,94,168,41,2,18,89,2,0.5000,85,123,3,9,18,0,1,0.3864306784660767,0.4580,0.2882,0.18141592920353983,0.12536873156342182,0.1527,0.030874785591766724,0.1612,0.008097165991902834
"griffke02",1998,"SEA","AL",161,633,120,180,33,3,56,146,20,0.8000,76,121,11,7,14,0,4,0.36527777777777776,0.6114,0.2844,0.16805555555555557,0.10555555555555556,0.2306,0.022116903633491312,0.1896,0.09174311926605505
"grissma02",1998,"MIL","NL",142,542,57,147,28,1,10,60,13,0.6190,24,78,2,2,12,2,2,0.30350877192982456,0.3819,0.2712,0.13636363636363635,0.04195804195804196,0.1107,0.02214022140221402,0.1052,0.07878787878787878
"grudzma01",1998,"MON","NL",105,396,51,109,15,1,8,41,11,0.6875,21,50,1,9,11,5,4,0.32325581395348835,0.3788,0.2753,0.11494252873563218,0.04827586206896552,0.1035,0.027777777777777776,0.1288,0.08333333333333333
"guerrvl01",1998,"MON","NL",159,623,108,202,37,7,38,109,11,0.5500,42,95,13,7,15,0,5,0.3707533234859675,0.5891,0.3242,0.14032496307237813,0.0620384047267356,0.1750,0.024077046548956663,0.1734,0.048672566371681415
"guilljo01",1998,"PIT","NL",153,573,60,153,38,2,14,84,3,0.3750,21,100,0,6,7,1,4,0.2980132450331126,0.4136,0.2670,0.1652892561983471,0.03471074380165289,0.1466,0.012216404886561954,0.1047,0.018072289156626505
"guilloz01",1998,"ATL","NL",83,264,35,73,15,1,1,22,1,0.2000,24,25,0,1,2,4,2,0.33676975945017185,0.3523,0.2765,0.0847457627118644,0.08135593220338982,0.0833,0.007575757575757576,0.1326,0.010309278350515464
"gutieri01",1998,"HOU","NL",141,491,55,128,24,3,2,46,13,0.6500,54,84,5,6,20,3,7,0.33691756272401435,0.3340,0.2607,0.1497326203208556,0.0962566844919786,0.0937,0.04073319755600815,0.1120,0.06806282722513089
"gwynnto01",1998,"SDN","NL",127,461,65,148,35,0,16,69,3,0.7500,35,18,6,1,14,0,8,0.36435643564356435,0.5011,0.3210,0.03564356435643564,0.06930693069306931,0.1497,0.03036876355748373,0.1410,0.017241379310344827
"haltesh01",1998,"KCA","AL",86,204,17,45,12,0,2,13,2,0.2857,12,38,0,1,3,7,2,0.2648401826484018,0.3088,0.2206,0.168141592920354,0.05309734513274336,0.0637,0.014705882352941176,0.0833,0.03571428571428571
"hamelbo01",1998,"MIL","NL",109,146,15,32,6,0,7,22,0,0.0000,16,30,1,1,7,1,3,0.29518072289156627,0.4041,0.2192,0.17964071856287425,0.09580838323353294,0.1507,0.04794520547945205,0.1027,0
"hamilda02",1998,"SFN","NL",97,367,65,108,19,2,1,26,9,0.5294,59,53,0,2,6,6,2,0.3930232558139535,0.3651,0.2943,0.12155963302752294,0.1353211009174312,0.0708,0.01634877384196185,0.1771,0.05357142857142857
"hattesc01",1998,"BOS","AL",112,359,46,99,23,1,12,43,0,NULL,43,58,3,5,11,0,3,0.35853658536585364,0.4457,0.2758,0.14146341463414633,0.1048780487804878,0.1198,0.03064066852367688,0.1281,0
"hayesch01",1998,"SFN","NL",111,329,39,94,8,0,12,62,2,0.6667,34,61,0,0,4,1,2,0.3506849315068493,0.4195,0.2857,0.16666666666666666,0.09289617486338798,0.1884,0.0121580547112462,0.1185,0.017241379310344827
"heltoto01",1998,"COL","NL",152,530,78,167,37,1,25,97,3,0.5000,53,54,5,6,15,1,5,0.38047138047138046,0.5302,0.3151,0.0907563025210084,0.08907563025210084,0.1830,0.02830188679245283,0.1472,0.014563106796116505
"henderi01",1998,"OAK","AL",152,542,101,128,16,1,14,57,66,0.8354,118,114,0,5,5,2,3,0.37574850299401197,0.3469,0.2362,0.1701492537313433,0.1761194029850746,0.1052,0.00922509225092251,0.1863,0.27848101265822783
"hernaca01",1998,"SDN","NL",129,390,34,102,15,0,9,52,2,0.5000,16,54,2,9,19,0,2,0.30455635491606714,0.3692,0.2615,0.12949640287769784,0.03836930455635491,0.1333,0.04871794871794872,0.0872,0.016666666666666666
"hernajo01",1998,"CHN","NL",149,488,76,124,23,7,23,75,4,0.4000,40,140,3,1,12,2,2,0.3107344632768362,0.4713,0.2541,0.2626641651031895,0.075046904315197,0.1537,0.02459016393442623,0.1557,0.027586206896551724
"higgibo02",1998,"DET","AL",157,612,92,174,37,4,25,85,3,0.5000,63,101,2,6,16,0,4,0.35474452554744523,0.4804,0.2843,0.14744525547445256,0.09197080291970802,0.1389,0.026143790849673203,0.1503,0.013636363636363636
"hinchaj01",1998,"OAK","AL",120,337,34,78,10,0,9,35,3,1.0000,30,89,0,4,6,13,7,0.2962962962962963,0.3412,0.2315,0.22762148337595908,0.07672634271099744,0.1039,0.017804154302670624,0.1009,0.02912621359223301
"hockide01",1998,"MIN","AL",110,198,32,40,6,1,3,15,2,0.6667,16,44,1,0,2,3,2,0.25925925925925924,0.2879,0.2020,0.2009132420091324,0.0730593607305936,0.0758,0.010101010101010102,0.1616,0.037037037037037035
"hoilech01",1998,"BAL","AL",97,267,36,70,12,0,15,56,0,0.0000,38,50,0,4,5,5,4,0.35782747603833864,0.4757,0.2622,0.15723270440251572,0.11949685534591195,0.2097,0.018726591760299626,0.1348,0
"hollida01",1998,"ANA","AL",101,363,60,88,16,2,11,39,11,0.7857,44,69,2,7,5,2,2,0.33413461538461536,0.3884,0.2424,0.16507177033492823,0.10526315789473684,0.1074,0.013774104683195593,0.1653,0.08461538461538462
"houstty01",1998,"CHN","NL",95,255,26,65,7,1,9,33,2,0.5000,13,53,1,0,6,1,1,0.2899628252788104,0.3961,0.2549,0.1962962962962963,0.04814814814814815,0.1294,0.023529411764705882,0.1020,0.02857142857142857
"hubbatr01",1998,"LAN","NL",94,208,29,62,9,1,7,18,9,0.6429,18,46,0,3,5,3,3,0.3577586206896552,0.4519,0.2981,0.19574468085106383,0.07659574468085106,0.0865,0.02403846153846154,0.1394,0.11842105263157894
"hughebo01",1998,"MIL","NL",85,218,28,50,7,2,9,29,1,0.3333,16,54,1,1,3,1,1,0.2838983050847458,0.4037,0.2294,0.22784810126582278,0.06751054852320675,0.1330,0.013761467889908258,0.1284,0.01694915254237288
"huntebr02",1998,"DET","AL",142,595,67,151,29,3,4,36,42,0.7778,36,94,0,2,8,2,1,0.2981072555205047,0.3328,0.2538,0.14779874213836477,0.05660377358490566,0.0605,0.013445378151260505,0.1126,0.22702702702702704
"huskebu01",1998,"NYN","NL",113,369,43,93,18,0,13,59,7,0.5385,26,66,3,1,13,2,4,0.3,0.4065,0.2520,0.16417910447761194,0.06467661691542288,0.1599,0.03523035230352303,0.1165,0.06363636363636363
"jacksda03",1998,"MIL","NL",114,204,20,49,13,1,4,20,1,0.5000,9,37,0,1,5,0,0,0.2757009345794392,0.3725,0.2402,0.17289719626168223,0.04205607476635514,0.0980,0.024509803921568627,0.0980,0.01818181818181818
"jacksry01",1998,"FLO","NL",111,260,26,65,15,1,5,31,1,0.5000,20,73,0,1,3,2,1,0.3049645390070922,0.3731,0.2500,0.25704225352112675,0.07042253521126761,0.1192,0.011538461538461539,0.1000,0.012345679012345678
"javiest01",1998,"SFN","NL",135,417,63,121,13,5,4,49,21,0.8077,65,63,4,1,13,4,3,0.38477366255144035,0.3741,0.2902,0.12857142857142856,0.1326530612244898,0.1175,0.03117505995203837,0.1511,0.11229946524064172
"jeffegr01",1998,"PHI","NL",125,483,65,142,22,3,8,48,11,0.7857,29,27,4,1,17,1,6,0.33140655105973027,0.4017,0.2940,0.051923076923076926,0.05576923076923077,0.0994,0.035196687370600416,0.1346,0.06547619047619048
"jenkige01",1998,"MIL","NL",84,262,33,60,12,1,9,28,1,0.2500,20,61,4,2,7,0,1,0.28771929824561404,0.3855,0.2290,0.21403508771929824,0.07017543859649122,0.1069,0.026717557251908396,0.1260,0.012987012987012988
"jeterde01",1998,"NYA","AL",149,626,127,203,25,8,19,84,30,0.8333,57,119,1,5,13,3,3,0.3835021707670043,0.4808,0.3243,0.17146974063400577,0.08213256484149856,0.1342,0.020766773162939296,0.2029,0.1214574898785425
"johnsbr01",1998,"SFN","NL",99,308,34,73,8,1,13,34,0,0.0000,28,67,4,5,11,4,1,0.30994152046783624,0.3961,0.2370,0.1936416184971098,0.08092485549132948,0.1104,0.03571428571428571,0.1104,0
"johnsch04",1998,"LAN","NL",102,346,31,75,13,0,12,35,0,0.0000,29,99,1,1,9,0,0,0.27925531914893614,0.3584,0.2168,0.2632978723404255,0.07712765957446809,0.1012,0.02601156069364162,0.0896,0
"johnsla03",1998,"CHN","NL",85,304,51,85,8,4,2,21,10,0.6250,26,22,1,0,5,1,1,0.33534743202416917,0.3520,0.2796,0.06626506024096386,0.0783132530120482,0.0691,0.01644736842105263,0.1678,0.09090909090909091
"jonesan01",1998,"ATL","NL",159,582,89,158,33,8,31,90,27,0.8710,40,129,8,4,10,1,4,0.32063492063492066,0.5155,0.2715,0.20443740095087162,0.06339144215530904,0.1546,0.01718213058419244,0.1529,0.15083798882681565
"jonesch06",1998,"ATL","NL",160,601,123,188,29,5,34,107,16,0.7273,96,93,1,1,17,1,8,0.40368271954674223,0.5474,0.3128,0.13154172560113153,0.13578500707213578,0.1780,0.028286189683860232,0.2047,0.06349206349206349
"jordabr01",1998,"SLN","NL",150,564,100,178,34,7,25,91,17,0.7727,40,66,1,9,18,0,4,0.3679092382495948,0.5337,0.3156,0.10696920583468396,0.06482982171799027,0.1613,0.031914893617021274,0.1773,0.08374384236453201
"jordake01",1998,"PHI","NL",112,250,23,69,13,0,2,27,0,NULL,8,30,1,2,5,0,1,0.30268199233716475,0.3520,0.2760,0.11494252873563218,0.03065134099616858,0.1080,0.02,0.0920,0
"joynewa01",1998,"SDN","NL",131,439,58,131,30,1,12,80,1,0.3333,51,44,8,1,11,0,3,0.37044534412955465,0.4533,0.2984,0.08906882591093117,0.10323886639676114,0.1822,0.025056947608200455,0.1321,0.00558659217877095
"justida01",1998,"CLE","AL",146,540,94,151,39,2,21,88,9,0.7500,76,98,7,0,9,0,9,0.3632,0.4759,0.2796,0.1568,0.1216,0.1630,0.016666666666666666,0.1741,0.04225352112676056
"karroer01",1998,"LAN","NL",139,507,59,150,20,1,23,87,7,0.7778,47,93,1,3,7,0,7,0.3546099290780142,0.4753,0.2959,0.16489361702127658,0.08333333333333333,0.1716,0.013806706114398421,0.1164,0.03932584269662921
"kellymi02",1998,"TBA","AL",106,279,39,67,11,2,10,33,13,0.6842,22,80,1,0,8,1,1,0.2947019867549669,0.4014,0.2401,0.264026402640264,0.07260726072607261,0.1183,0.02867383512544803,0.1398,0.1625
"kendaja01",1998,"PIT","NL",149,535,95,175,36,3,12,75,26,0.8387,51,51,3,31,6,2,8,0.4112,0.4729,0.3271,0.08133971291866028,0.08133971291866028,0.1402,0.011214953271028037,0.1776,0.10483870967741936
"kentje01",1998,"SFN","NL",137,526,94,156,37,3,31,128,9,0.6923,48,110,4,9,16,1,10,0.3591905564924115,0.5551,0.2966,0.18518518518518517,0.08080808080808081,0.2433,0.030418250950570342,0.1787,0.04838709677419355
"kingje01",1998,"KCA","AL",131,486,83,128,17,1,24,93,10,0.8333,42,73,1,2,10,0,10,0.31851851851851853,0.4506,0.2634,0.13518518518518519,0.07777777777777778,0.1914,0.0205761316872428,0.1708,0.06711409395973154
"kleskry01",1998,"ATL","NL",129,427,69,117,29,1,18,70,5,0.6250,56,66,5,3,9,0,4,0.35918367346938773,0.4731,0.2740,0.1346938775510204,0.11428571428571428,0.1639,0.02107728337236534,0.1616,0.03067484662576687
"knoblch01",1998,"NYA","AL",150,603,117,160,25,4,17,64,31,0.7209,76,70,1,18,13,2,7,0.36079545454545453,0.4046,0.2653,0.09915014164305949,0.10764872521246459,0.1061,0.02155887230514096,0.1940,0.13025210084033614
"kotsama01",1998,"FLO","NL",154,578,72,161,25,7,11,68,10,0.6667,34,61,2,1,17,7,3,0.3181818181818182,0.4031,0.2785,0.09791332263242375,0.05457463884430177,0.1176,0.029411764705882353,0.1246,0.053475935828877004
"kreutch01",1998,"CHA","AL",93,245,26,62,9,1,2,33,1,1.0000,32,45,1,3,8,5,1,0.34519572953736655,0.3224,0.2531,0.15734265734265734,0.11188811188811189,0.1347,0.0326530612244898,0.1061,0.010416666666666666
"lampkto01",1998,"SLN","NL",93,216,25,50,12,1,6,28,3,0.6000,24,32,5,7,5,1,0,0.32793522267206476,0.3796,0.2315,0.12903225806451613,0.0967741935483871,0.1296,0.023148148148148147,0.1157,0.0375
"lankfra01",1998,"SLN","NL",154,533,94,156,37,1,31,105,26,0.8387,86,151,5,3,4,0,4,0.3913738019169329,0.5403,0.2927,0.24121405750798722,0.13738019169329074,0.1970,0.0075046904315197,0.1764,0.1187214611872146
"lansimi01",1998,"COL","NL",153,584,73,161,39,2,12,66,10,0.7692,39,88,4,5,18,7,3,0.3248811410459588,0.4110,0.2757,0.13793103448275862,0.061128526645768025,0.1130,0.030821917808219176,0.1250,0.050761421319796954
"larkiba01",1998,"CIN","NL",145,538,93,166,34,10,17,72,26,0.8966,79,69,5,2,12,4,3,0.3971061093247588,0.5037,0.3086,0.11022364217252396,0.12619808306709265,0.1338,0.022304832713754646,0.1729,0.11063829787234042
"lawtoma02",1998,"MIN","AL",152,557,91,155,36,6,21,77,16,0.6667,86,64,6,15,10,0,4,0.3867069486404834,0.4776,0.2783,0.09667673716012085,0.1299093655589124,0.1382,0.017953321364452424,0.1634,0.06639004149377593
"ledesaa01",1998,"TBA","AL",95,299,30,97,16,3,0,29,9,0.5625,9,51,1,1,8,4,2,0.3440514469453376,0.3980,0.3244,0.1619047619047619,0.02857142857142857,0.0970,0.026755852842809364,0.1003,0.08333333333333333
"leede02",1998,"FLO","NL",141,454,62,106,29,1,17,74,5,0.7143,47,120,1,10,12,0,2,0.31773879142300193,0.4141,0.2335,0.23391812865497075,0.09161793372319688,0.1630,0.02643171806167401,0.1366,0.034013605442176874
"leetr01",1998,"ARI","NL",146,562,71,151,20,2,22,72,8,0.8889,67,123,5,0,13,0,1,0.346031746031746,0.4288,0.2687,0.19523809523809524,0.10634920634920635,0.1281,0.023131672597864767,0.1263,0.03980099502487562
"lewisda01",1998,"BOS","AL",155,585,95,157,25,3,8,63,29,0.7073,70,94,0,8,12,2,5,0.35179640718562877,0.3624,0.2684,0.14029850746268657,0.1044776119402985,0.1077,0.020512820512820513,0.1624,0.1277533039647577
"lewisma01",1998,"PHI","NL",142,518,52,129,21,2,9,54,3,0.5000,48,111,2,3,17,3,8,0.3119584055459272,0.3494,0.2490,0.19137931034482758,0.08275862068965517,0.1042,0.032818532818532815,0.1004,0.017341040462427744
